"zone";"cx";"cy";"width";"height";"row";"col";"text"
"Партер";1418,0;566,0;30,0;30,0;"10";"28";"28"
"Партер";1455,0;566,0;30,0;30,0;"10";"29";"29"
"Партер";1491,0;566,0;30,0;30,0;"10";"30";"30"
"Партер";1528,0;566,0;30,0;30,0;"10";"31";"31"
"Партер";1565,0;566,0;30,0;30,0;"10";"32";"32"
"Партер";1602,0;566,0;30,0;30,0;"10";"33";"33"
"Партер";1639,0;566,0;30,0;30,0;"10";"34";"34"
"Партер";1676,0;566,0;30,0;30,0;"10";"35";"35"
"Партер";1713,0;566,0;30,0;30,0;"10";"36";"36"
"Партер";397,0;603,0;30,0;30,0;"11";"1";"1"
"Партер";434,0;603,0;30,0;30,0;"11";"2";"2"
"Партер";471,0;603,0;30,0;30,0;"11";"3";"3"
"Партер";508,0;603,0;30,0;30,0;"11";"4";"4"
"Партер";545,0;603,0;30,0;30,0;"11";"5";"5"
"Партер";582,0;603,0;30,0;30,0;"11";"6";"6"
"Партер";619,0;603,0;30,0;30,0;"11";"7";"7"
"Партер";656,0;603,0;30,0;30,0;"11";"8";"8"
"Партер";693,0;603,0;30,0;30,0;"11";"9";"9"
"Партер";729,0;603,0;30,0;30,0;"11";"10";"10"
"Партер";766,0;603,0;30,0;30,0;"11";"11";"11"
"Партер";803,0;603,0;30,0;30,0;"11";"12";"12"
"Партер";840,0;603,0;30,0;30,0;"11";"13";"13"
"Партер";877,0;603,0;30,0;30,0;"11";"14";"14"
"Партер";914,0;603,0;30,0;30,0;"11";"15";"15"
"Партер";951,0;603,0;30,0;30,0;"11";"16";"16"
"Партер";988,0;603,0;30,0;30,0;"11";"17";"17"
"Партер";1025,0;603,0;30,0;30,0;"11";"18";"18"
"Партер";1062,0;603,0;30,0;30,0;"11";"19";"19"
"Партер";1122,0;603,0;30,0;30,0;"11";"20";"20"
"Партер";1159,0;603,0;30,0;30,0;"11";"21";"21"
"Партер";1196,0;603,0;30,0;30,0;"11";"22";"22"
"Партер";1233,0;603,0;30,0;30,0;"11";"23";"23"
"Партер";1270,0;603,0;30,0;30,0;"11";"24";"24"
